,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,2.89464843566,4.66746256438,3.36158298735,2.9937767934,1.73412021732,2.95290113473,3.65484726042,3.24541756111,3.50011447464,4.22043905106,3.07402446915,2.04806332817,3.65918209269,4.43576610903,2.84612519844,3.48700387885,3.46367939846,4.4130276019,4.40107937169,3.03302018065,2.90046945116,4.8677376805,3.29402668038,3.91149917036,5.05522991407,4.70317112052,3.47883288918,4.73242414024,4.78321245864,3.59109654636,3.22868890346,5.30974639472,3.63185983327,3.35713070807,3.07573392748,3.18694959473,2.59997488878,3.23275288862,3.91644519799,5.09535674317,4.48320170601,4.82342200172,5.5474547924,2.53275286742,4.24515045031,4.82457335493,3.60522463225,4.36673989632,4.72471457481,1.66365505568,4.79428166492,3.87584093798,5.34336727497,4.03957408374,3.10366392806,2.36999607501,4.49522543359,5.04181611047,2.1301942075,4.32139191615,3.57974916984,3.05874246331,1.41546795417,3.76301284275,2.6793754471,3.10327317299,4.11456099267,2.55957386918,3.01423481272,3.77014727514,5.10261589215,3.278647653,4.33622881815,3.09736550547,3.1411618923,3.71729490565,3.8076141026,6.59365922486,4.05516804428,6.25713158507,3.09352774361,3.68252620327,4.30576917054,4.36009976906,2.61318428584,3.849047034,4.13468664715,4.44875252022,2.59850023729,4.40356127083,1.85243341214,4.14820670574,3.86950103521,3.59725541635,2.22643195445,4.01045998048,3.24840382651,4.11241801679,3.41806152108,3.03827128004
1,5.8447901437,9.3906346922,6.67529234499,6.28278186577,3.34424182724,5.59832691558,7.32707698504,6.94340522965,6.86889226471,8.60103087704,6.42848563943,4.05213690276,6.94327187276,8.74147705556,5.86157288206,7.0122344619,6.95633597509,8.66649328652,9.06295170791,6.25920100482,5.96746386257,9.55422568824,6.60271478318,7.86092892332,10.2992012065,9.49626774962,6.89954725125,9.1185521567,9.85889190843,7.00885819881,6.36300844312,10.4973907175,7.14343250355,6.76986552758,6.13247345277,6.64853806449,5.24892027989,6.45075349925,7.64021542231,9.92017726027,9.06844330084,9.48663100976,10.812166022,5.02976447429,8.25710334982,9.44900748214,7.08015093479,8.51552256028,9.40177898715,3.3922495897,9.59507715909,7.82789648202,10.7040884626,8.0111850826,6.37552052432,4.39443925427,8.67820328966,10.1544771251,4.36071585865,8.37067650901,7.36662349751,6.1216867186,2.75918568686,7.74106454627,5.64403642831,6.18907708729,8.16035822721,4.93100824319,5.83337184332,7.52511026315,10.0477601119,6.43310308913,8.78141694565,6.32121608418,6.33755836668,7.31935162579,7.82832607696,13.3136773426,8.09590435064,12.4370492836,6.12125160258,7.29882737861,8.74065032287,8.8619288921,4.98143770139,7.78957538382,8.1458163033,8.7766836478,5.34373324197,9.17032914788,3.76920459889,8.29176942107,7.81588053498,6.98759359765,4.17007933056,7.87274918493,6.58441894059,8.24098675384,6.98758570691,6.03006291263
2,4.80690816506,7.67041212429,5.71587966567,5.26846075037,2.68204631106,4.59842692271,6.15735822127,5.87157807437,5.63301428944,7.10272780224,5.3715461656,3.21428739763,5.67994912373,7.17664730516,5.09670979113,5.77133211279,5.76411070369,7.08222823013,7.59845837555,5.2393658609,5.02968365151,7.80605990116,5.5336768136,6.55237498966,8.63756110592,7.84280306256,5.84453405391,7.21899057276,8.18774150173,5.6404443317,5.08937570314,8.68420101807,5.8969443588,5.57747583666,5.02893206265,5.66416614024,4.39775705727,5.33481108786,6.23838357234,8.00021381927,7.38229436276,7.98399351362,8.75004186276,4.01601916572,6.82062702868,7.60498609367,5.80473308618,6.86311311812,7.76839735008,2.92032338417,7.95913893495,6.56934714447,8.81491396585,6.59302444267,5.34361541954,3.36033005117,7.09891729965,8.59071632276,3.69000647899,6.85025664827,6.0191621821,5.13220108535,2.22381794269,6.67958040458,4.96219353957,5.27803888284,6.88624496163,4.01082996129,4.94880161112,6.33567839282,8.2468291731,5.45501623316,7.23957462907,5.37589072907,5.2842390445,6.0458073917,6.48705509367,11.1325718853,6.7872116548,10.3003410993,5.06468866101,6.06418277939,7.24272132318,7.35154280656,3.98680739272,6.48426506597,6.68973824529,7.1818315204,4.64841201627,7.72297372827,3.15536699814,6.97097470903,6.48984460159,5.62492737613,3.2768185782,6.48088307221,5.54582765204,6.78184280759,5.81760712063,4.8934686025
3,0.89129132754,1.51015401227,1.13805358293,0.951166364172,0.675534093574,1.06195527673,1.3319289615,0.971553741751,1.19284291792,1.3090395633,0.990750616777,0.698851667332,1.31809614081,1.49738709854,1.06741218703,1.08175267344,1.15141769342,1.54722119728,1.46296131865,1.0011780046,1.01391625451,1.60432830318,1.12446061934,1.24766845729,1.6819095759,1.6388905632,1.16218409379,1.55532045477,1.61618032239,1.20948337707,1.03452460863,1.83557398598,1.29282072442,1.07154678833,1.06730154005,1.1161446079,0.854016664665,1.07326113769,1.31153894717,1.73122985057,1.42620930622,1.71500617222,1.92866583167,0.751008557909,1.4909214853,1.5904946802,1.11046550199,1.47350250728,1.52155155862,0.618767351267,1.69168531553,1.32396668322,1.80324163847,1.4285331917,0.987314672597,0.826617790548,1.64850794765,1.71030333159,0.783805706497,1.55845165288,1.11536372126,1.03212818408,0.462106369746,1.26515034514,0.952798339792,1.08330042929,1.42589213217,0.861768460712,1.11028665812,1.35284055784,1.70159636109,1.09735091177,1.42116140165,1.0884978149,1.03825419444,1.32350809373,1.21060821616,2.21307101883,1.43847057817,2.13896980932,1.14450414838,1.37215407544,1.51785766189,1.48168699022,1.0072316294,1.31448458294,1.33559089988,1.45935456327,0.976443774911,1.46812590156,0.622060025733,1.38015017684,1.34953252877,1.2204702508,0.762120554614,1.31702854242,1.04743492368,1.32037329379,1.12876494568,1.00675297126
4,4.49738686771,7.01784313502,4.87756042365,4.95762816298,2.34339734735,3.98809628066,5.5517146186,5.49510788096,4.96990604582,6.47647501795,5.08976509438,2.99563651767,4.87681458297,6.38544859116,4.44447324384,5.21916384623,5.04946356797,6.38336110466,6.93167085477,4.72384852633,4.52788740661,6.94263841622,4.89850022442,5.83847038707,7.75426744376,7.13128819009,5.17160912627,6.56150112879,7.49694486243,5.15273523686,4.62526506542,7.85971081482,5.2675526459,5.08439560185,4.56074133171,5.26647906882,3.91191524161,4.69672591219,5.51668573249,7.29003098427,6.74510076972,6.95266335035,7.93446221452,3.79921596775,5.97163254323,6.85164252081,5.09542424864,6.20724635165,6.87837385068,2.61877570678,7.10349210178,5.81851807421,7.98783840005,5.97683921943,4.9047263966,2.9912149226,6.2963698025,7.61900819531,3.34182834099,6.07569653763,5.56027607002,4.55662468935,2.02866358411,5.89862097373,4.37568123216,4.6516344474,5.90840076037,3.51802256617,4.28740701567,5.70978996221,7.40322999307,4.71026226707,6.58004787152,4.80845305258,4.81702084702,5.34749623115,5.96114095722,9.99937366588,5.89841195944,9.2290882642,4.47547982373,5.33191543482,6.60421973284,6.68920378487,3.52871102825,5.78429465167,6.06076625296,6.58179707674,4.04870432451,7.02723657623,2.88046647258,6.19914910175,5.89235752793,5.08812172592,2.91558948401,5.87278747598,4.98667263874,6.14249467088,5.24106170761,4.40608257391
5,3.50314920469,5.55408940407,3.95709906943,3.69815543821,1.79340061895,3.07070832244,4.06182579859,4.12893111281,3.92596586008,4.99941016142,3.79540711138,2.25103567059,3.94927507505,5.2292752493,3.38523484837,4.16798042323,4.18527777611,4.99488165236,5.33129771409,3.59945680422,3.33904279267,5.66786693943,3.95077384136,4.63606375777,5.83167145614,5.41645058721,4.16828318358,5.22940981881,5.69660195871,4.0572214449,3.69211124916,5.97227218734,3.95966946485,4.01140559604,3.32685066948,3.68517942479,3.16806300533,3.97274513208,4.64812926243,5.66686050789,5.34684147073,5.56614202836,6.10348821344,2.80768344426,4.82330925672,5.32538556438,4.37628218068,4.7039392758,5.64514376305,1.84731458108,5.48865156785,4.48098564042,6.25619881648,4.3769009632,3.70470626733,2.45254728033,4.92836405135,5.95869475889,2.47524395885,4.68065978759,4.20184048493,3.58131133142,1.62948632518,4.55764675299,3.33262742015,3.55099854902,4.73162212884,2.81122084666,3.43913998362,4.26986983535,5.80247367859,3.76284304664,5.01216853073,3.79002652076,3.62598493186,4.26541700874,4.6511606972,7.76600828148,4.71791815895,7.18760962832,3.58160819325,4.2409990846,4.8082545298,4.9337240222,2.87155943908,4.71325605241,4.64435324678,5.09810930384,2.99841888456,5.39262833302,2.08992025097,4.94711161713,4.31805778971,4.09300300664,2.39064672679,4.65472679565,3.92379875398,4.68939110142,4.03519119028,3.42584135073
6,2.03853054011,3.67325346682,2.68443175892,2.16561125828,1.69015533955,2.5264655397,3.00133743321,2.31657394215,2.95218686013,3.2875805823,2.20368534285,1.74041388928,3.17600043731,3.57216682364,2.37894787385,2.68614534787,2.88855914373,3.62631353706,3.42093340185,2.48028117699,2.42487694254,3.92008032696,2.62349444866,3.05495373368,4.10049639319,3.88824955315,2.57083933091,3.90491032107,3.88661728261,2.88751686539,2.65693166689,4.2194958272,3.05758870612,2.58365865284,2.6176124009,2.44703291882,2.02450920288,2.60468226222,3.13746489029,4.12604980143,3.59482041698,3.92647780462,4.5925824561,1.90534014792,3.51414503341,4.04907743424,2.78950905687,3.67155888521,3.74807715104,1.35521692149,4.03356254195,3.20637556414,4.28308548348,3.38921130634,2.32743287055,2.15864208521,3.81285619648,3.95282716287,1.74918646855,3.68368851138,2.8928339755,2.42852696327,1.10143327801,2.896819263,2.09798940313,2.4321369706,3.47078302191,2.14590380758,2.38654451292,2.98534231718,4.08458728043,2.56646407,3.51467104762,2.41304099147,2.42434396095,3.10978993185,2.92127063851,5.22014148597,3.46546740987,5.05204623254,2.65410186107,3.191705352,3.63589341683,3.60131453027,2.34747600819,3.11297633943,3.20664054625,3.38987237776,2.20945189741,3.48034713561,1.47172823526,3.17647681786,3.22127840492,2.9178131142,1.89045095127,3.01697390649,2.43449426513,3.27972042961,2.78814355343,2.55556545936
7,4.24817016246,6.63522748799,4.40025262991,4.48805943581,2.23135077988,3.70501087342,5.02353918654,4.8305839045,4.62027606636,5.83103659078,4.67968126192,2.84568079965,4.68017806035,6.17348755924,3.95433425925,4.83459732351,4.74877429876,6.11793221116,6.33844508833,4.19186724794,3.98043010567,6.64776221625,4.60983522472,5.32463668469,6.83298151227,6.59771746285,4.8644278728,6.38316630814,6.84056697083,4.99815938402,4.40210132076,7.31340140836,4.83562963223,4.74576662109,4.08012174828,4.59638463474,3.65431024244,4.55319632136,5.45189979219,7.00214021729,6.31458859744,6.53328497151,7.56082578412,3.45649421848,5.71138034618,6.38117641605,4.91571187493,5.74698499582,6.47310250678,2.27031160403,6.57647008638,5.22032817097,7.51632064157,5.42424338011,4.39224142134,3.04773338136,6.08457915473,6.95190067773,3.04453726215,5.73596362476,4.96977435954,4.18976971888,1.98025003506,5.20602318258,3.82445175618,4.18629648818,5.35057219162,3.30544915808,4.11236286929,5.2513995894,6.92976545749,4.27483097902,5.95592063352,4.49239884682,4.36093271272,5.10837486536,5.49838612628,9.16943840242,5.45609274554,8.59391553584,4.3311563562,5.10609789277,5.9098801921,5.95279346272,3.62122302412,5.51707888123,5.56421474659,6.22524530164,3.50829309808,6.35225300027,2.5273903899,5.77397182699,5.26984022922,4.99582523614,2.92974138587,5.60973448738,4.56572020036,5.54206451081,4.71840827394,4.07452225056
8,1.90480444567,2.94310542286,1.95656068246,2.08228184664,0.986295286558,1.63843796139,2.32902423598,2.24853732473,2.03766452683,2.62620086503,2.16818655115,1.27075788031,2.02482353096,2.69264702567,1.8412955619,2.13733302412,2.07191850734,2.71559172643,2.89129557674,1.91641383884,1.85087932593,2.89026314017,2.04809730295,2.37073249593,3.13354758847,2.99501004436,2.16563811603,2.75772112438,3.12506230387,2.19575399992,1.91639957163,3.3044049943,2.1882726973,2.11463532965,1.86868979697,2.20145030564,1.62161464765,1.96862888025,2.33923797269,3.09172255553,2.79548549612,2.90405261684,3.35812607865,1.55411429518,2.50281445433,2.8094949095,2.08848358441,2.55742274765,2.82649662865,1.08362033487,2.96183553262,2.36679277865,3.35769294299,2.48310286082,2.01492767176,1.27089686186,2.69161364781,3.14226006829,1.4163669597,2.55232533224,2.2541851484,1.8795494157,0.862731520176,2.39554649954,1.79687688933,1.91392453254,2.37792703795,1.43774364573,1.82894403695,2.41291904792,3.07364004139,1.90041411938,2.69455452023,2.03884990559,1.9917487437,2.25949892746,2.47876768371,4.13980039007,2.4283809283,3.8474973432,1.91992566955,2.27287648015,2.73527539262,2.74031006255,1.56424052837,2.44126779496,2.48982013472,2.77655468435,1.65230164611,2.91244840447,1.17597435817,2.57678829144,2.43095838206,2.17350073557,1.23919814239,2.4814610433,2.05675355197,2.49449943762,2.13842993704,1.80619587866
9,3.62263419149,5.60127062768,4.09425172898,3.86699803361,1.88915952991,3.31208897151,4.5043107817,4.16049144364,4.00061504252,4.96162456044,4.02080068171,2.30995850004,4.1458101859,5.34293430978,3.70912249542,4.12769518438,4.11537320339,5.27725714751,5.53050732069,3.63592797163,3.51653045915,5.71131236814,4.0942983864,4.66042128567,6.00615674692,5.68665628901,4.43247231913,5.25176468356,5.86387592782,4.20755043404,3.6205872614,6.41727511335,4.24557712237,4.06008172006,3.49818709623,4.11096353499,3.22274260865,3.9522605177,4.70378927966,5.92792595931,5.26786818518,5.93527279322,6.44068070764,2.81203526913,5.05238410867,5.33569973063,4.23220100231,4.84161917867,5.61359582719,2.10806739766,5.74889004329,4.62612796767,6.47059728974,4.70777888193,3.83056712369,2.42771664017,5.33239795478,6.2633582848,2.72552944725,5.0136332351,4.11422753036,3.72734295076,1.67091811211,4.79678496828,3.59995221361,3.86085775384,4.85378994865,2.85566919666,3.83469474569,4.73381097487,5.99593013086,3.9377686056,5.08723699834,4.05362977481,3.81979416599,4.48349989863,4.69157247052,8.0687605162,4.86948717288,7.51834244017,3.80640214463,4.51691915969,5.1077503955,5.14090994198,3.09032643176,4.80842696566,4.81280586223,5.35346827445,3.30297469949,5.54559053343,2.21903526838,5.16351667246,4.5860803381,4.22228426035,2.43434697958,4.89193446131,4.05414463901,4.74829025926,4.07813496234,3.42689285451
